user_id,product_id,rating
20,437,3.0
38,839,2.0
84,839,2.0
62,381,2.0
40,860,3.0
34,672,1.0
5,364,1.0
24,45,3.0
94,139,1.0
31,27,2.0
100,99,1.0
67,282,3.0
6,556,3.0
51,116,1.0
63,984,2.0
85,678,4.0
71,893,2.0
56,675,1.0
13,107,1.0
24,725,3.0
4,561,3.0
22,888,3.0
65,521,3.0
73,29,2.0
53,916,3.0
46,59,3.0
52,420,2.0
91,215,1.0
75,675,3.0
7,972,1.0
37,725,2.0
2,970,2.0
82,855,2.0
70,4,3.0
42,3,2.0
82,599,1.0
2,406,2.0
8,596,2.0
94,337,1.0
15,896,2.0
63,222,3.0
33,708,3.0
53,381,2.0
64,904,5.0
22,322,3.0
37,684,2.0
88,564,1.0
82,555,3.0
70,441,3.0
50,970,1.0
2,995,2.0
44,289,3.0
17,267,3.0
5,569,5.0
20,667,4.0
71,326,3.0
47,289,2.0
11,243,3.0
58,879,1.0
73,915,1.0
71,527,3.0
66,275,3.0
5,947,2.0
11,495,1.0
87,9,2.0
19,256,3.0
7,111,3.0
59,797,4.0
34,510,3.0
42,897,3.0
30,518,3.0
23,546,1.0
24,193,3.0
3,889,3.0
72,804,3.0
98,510,3.0
28,971,1.0
27,915,1.0
77,657,2.0
68,264,5.0
30,694,4.0
7,788,1.0
34,845,2.0
15,826,2.0
97,856,2.0
82,36,3.0
6,478,3.0
98,50,3.0
99,673,3.0
61,423,3.0
13,636,5.0
46,189,3.0
46,520,2.0
98,778,2.0
60,715,1.0
35,357,2.0
22,443,1.0
62,310,2.0
85,49,5.0
32,812,3.0
24,139,3.0
40,978,1.0
100,457,2.0
84,73,3.0
79,617,2.0
48,414,1.0
29,473,2.0
74,75,1.0
53,758,3.0
58,36,1.0
26,381,3.0
19,777,3.0
26,309,2.0
63,956,2.0
30,663,2.0
77,137,2.0
38,522,2.0
68,757,4.0
27,412,1.0
3,514,2.0
50,814,2.0
99,39,3.0
30,471,3.0
77,146,3.0
49,410,3.0
75,123,3.0
45,211,2.0
42,692,2.0
34,429,2.0
3,849,3.0
30,717,3.0
20,370,5.0
20,961,2.0
52,24,3.0
47,813,1.0
15,189,3.0
35,172,2.0
70,522,3.0
28,527,1.0
45,792,1.0
54,831,3.0
87,482,3.0
82,602,3.0
73,658,1.0
48,572,3.0
37,743,1.0
34,599,3.0
93,118,3.0
9,454,3.0
56,180,2.0
8,771,1.0
72,711,5.0
84,808,3.0
10,914,3.0
59,635,3.0
60,852,1.0
76,535,5.0
40,176,4.0
2,11,3.0
50,721,3.0
43,689,2.0
56,379,3.0
96,569,2.0
49,847,2.0
98,665,1.0
64,729,4.0
11,310,3.0
66,132,2.0
77,873,3.0
89,729,2.0
32,123,3.0
17,715,2.0
91,240,5.0
40,369,3.0
33,564,2.0
94,184,1.0
5,255,2.0
77,456,1.0
22,325,2.0
80,104,4.0
92,317,1.0
52,683,1.0
28,984,3.0
90,512,3.0
79,738,3.0
84,634,3.0
90,631,3.0
91,675,5.0
75,560,3.0
60,515,2.0
80,784,3.0
30,165,3.0
24,121,5.0
19,436,3.0
88,91,2.0
65,165,5.0
49,932,5.0
47,744,5.0
99,244,3.0
49,52,2.0
6,96,3.0
63,318,1.0
21,776,2.0
71,665,3.0
62,516,2.0
89,835,2.0
32,695,1.0
65,198,3.0
28,651,1.0
24,892,2.0
5,395,3.0
39,577,2.0
95,385,3.0
82,356,2.0
72,913,1.0
65,140,2.0
24,339,4.0
5,371,3.0
4,818,1.0
33,671,1.0
17,262,3.0
57,666,4.0
81,878,2.0
50,205,3.0
59,260,4.0
24,795,1.0
9,595,4.0
7,8,2.0
14,332,3.0
4,578,3.0
55,503,1.0
50,813,2.0
6,283,2.0
11,876,3.0
71,697,2.0
22,957,2.0
78,905,4.0
56,708,2.0
93,892,1.0
92,549,2.0
49,300,1.0
8,12,2.0
24,637,1.0
81,738,3.0
45,375,4.0
5,25,3.0
35,470,1.0
28,376,1.0
75,590,2.0
69,814,3.0
45,885,1.0
49,326,1.0
62,995,2.0
80,972,2.0
19,657,1.0
4,812,5.0
16,795,1.0
26,664,2.0
77,866,2.0
71,640,3.0
85,200,3.0
10,371,3.0
40,778,5.0
52,53,2.0
41,315,3.0
46,829,3.0
97,300,3.0
9,37,4.0
12,309,3.0
57,420,5.0
78,636,3.0
99,47,2.0
31,706,2.0
79,93,2.0
4,660,1.0
18,348,1.0
80,448,3.0
70,283,2.0
29,681,1.0
40,484,3.0
90,200,2.0
65,86,1.0
86,563,2.0
56,759,1.0
63,99,3.0
85,668,2.0
66,365,3.0
57,816,2.0
48,620,4.0
59,769,3.0
62,388,3.0
33,879,3.0
18,998,3.0
100,757,5.0
44,103,5.0
54,704,1.0
9,674,5.0
98,187,2.0
28,241,1.0
84,654,3.0
16,124,3.0
94,611,3.0
21,582,3.0
3,552,2.0
97,820,2.0
50,848,3.0
16,576,2.0
81,101,2.0
93,81,3.0
96,322,3.0
35,295,2.0
3,608,3.0
16,570,1.0
18,115,1.0
83,231,2.0
57,310,5.0
82,142,5.0
19,870,2.0
75,497,1.0
52,699,2.0
80,504,3.0
57,709,4.0
54,21,3.0
24,631,4.0
81,345,1.0
14,853,2.0
85,236,1.0
11,962,3.0
92,657,3.0
53,59,1.0
70,535,3.0
19,991,1.0
9,492,1.0
5,665,3.0
89,253,1.0
81,809,3.0
27,736,3.0
97,809,1.0
54,962,1.0
12,623,2.0
87,169,2.0
37,468,1.0
55,288,3.0
87,146,4.0
76,85,2.0
57,518,3.0
81,786,5.0
46,845,5.0
84,47,3.0
61,183,3.0
32,63,3.0
51,223,4.0
69,218,1.0
74,370,3.0
98,448,3.0
20,207,1.0
51,183,1.0
80,675,3.0
10,307,3.0
92,779,4.0
36,898,2.0
53,740,1.0
14,403,3.0
97,810,5.0
97,948,2.0
91,764,2.0
96,57,3.0
70,118,2.0
66,281,1.0
62,801,2.0
48,674,2.0
67,341,3.0
4,850,3.0
61,179,3.0
23,600,3.0
95,91,3.0
82,20,1.0
44,378,1.0
64,6,1.0
12,553,3.0
81,996,3.0
38,541,1.0
73,481,2.0
72,876,2.0
53,249,2.0
32,400,3.0
62,91,2.0
34,813,2.0
67,367,3.0
15,388,1.0
8,468,1.0
93,685,2.0
5,116,5.0
87,127,2.0
7,314,3.0
75,730,3.0
90,491,2.0
44,991,1.0
8,959,3.0
77,327,5.0
89,794,1.0
10,883,3.0
56,997,3.0
3,219,1.0
75,784,1.0
28,816,3.0
22,787,3.0
64,821,1.0
26,173,2.0
67,832,1.0
52,628,3.0
58,415,2.0
3,763,1.0
75,104,3.0
66,893,2.0
81,770,3.0
48,855,2.0
21,63,2.0
64,350,5.0
7,879,3.0
9,813,1.0
47,28,1.0
96,589,2.0
84,898,3.0
17,137,4.0
49,900,2.0
28,270,1.0
32,775,2.0
49,676,2.0
56,540,2.0
55,505,1.0
52,760,2.0
25,154,3.0
51,229,1.0
47,218,2.0
75,862,2.0
38,862,2.0
93,411,5.0
75,139,5.0
45,843,3.0
37,431,2.0
65,957,3.0
14,595,2.0
22,152,3.0
2,608,3.0
3,535,5.0
80,589,3.0
22,157,4.0
57,737,3.0
89,231,1.0
67,3,1.0
25,502,2.0
19,621,1.0
25,562,1.0
62,14,2.0
45,547,1.0
26,287,3.0
86,323,2.0
15,738,1.0
88,265,2.0
20,467,1.0
78,646,1.0
20,696,3.0
93,416,3.0
77,49,3.0
61,820,1.0
34,128,1.0
49,793,3.0
13,247,2.0
41,348,1.0
42,306,2.0
20,950,4.0
4,211,2.0
10,865,2.0
31,206,1.0
17,915,3.0
25,521,3.0
77,313,3.0
35,19,2.0
26,587,2.0
10,347,2.0
40,955,3.0
23,9,3.0
19,379,3.0
79,747,2.0
3,338,1.0
62,677,3.0
56,94,3.0
3,724,3.0
54,435,2.0
55,552,1.0
47,290,3.0
42,314,3.0
1,235,4.0
20,185,4.0
40,846,4.0
88,374,1.0
56,357,1.0
77,297,3.0
34,799,4.0
41,605,3.0
51,788,3.0
42,795,1.0
12,192,3.0
16,578,3.0
60,435,1.0
31,420,2.0
26,522,3.0
80,53,5.0
14,57,4.0
71,815,3.0
80,665,1.0
29,904,3.0
66,476,2.0
71,550,3.0
68,829,1.0
63,649,3.0
45,992,3.0
84,862,4.0
88,827,2.0
86,431,1.0
55,793,1.0
40,708,2.0
77,614,4.0
54,774,2.0
10,789,2.0
11,985,3.0
39,174,3.0
61,257,1.0
5,228,3.0
41,105,5.0
35,757,3.0
13,772,3.0
3,769,3.0
47,883,3.0
79,635,2.0
57,692,2.0
97,442,1.0
18,576,1.0
91,343,2.0
68,162,1.0
71,525,3.0
40,728,1.0
71,345,5.0
81,773,2.0
97,443,3.0
59,784,1.0
98,903,1.0
75,953,3.0
25,729,3.0
73,537,2.0
86,17,3.0
58,165,1.0
54,752,1.0
15,147,2.0
12,371,2.0
90,593,1.0
31,50,3.0
31,72,1.0
89,852,1.0
18,410,3.0
24,992,2.0
82,986,3.0
99,880,1.0
93,332,1.0
79,403,1.0
79,246,3.0
68,455,4.0
91,220,1.0
47,230,3.0
16,896,2.0
82,19,2.0
15,879,1.0
96,522,3.0
88,140,1.0
74,100,4.0
89,198,2.0
72,655,3.0
26,533,1.0
99,407,1.0
16,679,2.0
33,936,3.0
9,149,5.0
80,555,5.0
11,102,1.0
91,606,1.0
82,584,2.0
80,641,3.0
12,479,3.0
54,855,1.0
11,272,1.0
84,490,3.0
24,369,2.0
84,586,2.0
70,336,2.0
56,863,3.0
49,439,3.0
37,443,3.0
90,413,3.0
26,857,3.0
87,837,3.0
19,415,1.0
66,926,3.0
50,351,2.0
14,373,1.0
30,376,2.0
25,825,1.0
52,84,1.0
13,807,5.0
71,12,1.0
56,654,1.0
21,146,3.0
1,338,4.0
78,459,1.0
10,640,2.0
51,464,3.0
15,752,3.0
99,584,1.0
78,286,1.0
43,362,1.0
32,426,1.0
60,754,3.0
18,708,3.0
91,109,3.0
3,569,3.0
34,666,1.0
94,661,4.0
37,268,2.0
94,528,2.0
76,659,2.0
42,169,3.0
10,276,1.0
40,956,1.0
7,771,2.0
90,66,1.0
81,655,3.0
99,464,4.0
38,969,2.0
27,774,1.0
91,815,2.0
35,458,3.0
57,712,3.0
93,444,1.0
56,776,3.0
46,258,2.0
17,937,1.0
56,686,1.0
36,166,3.0
12,189,3.0
78,846,5.0
100,629,2.0
31,692,3.0
25,793,2.0
27,651,1.0
41,819,1.0
8,14,5.0
40,496,3.0
85,601,2.0
54,930,5.0
9,659,1.0
48,450,2.0
69,761,3.0
4,59,3.0
45,295,1.0
3,846,2.0
53,268,1.0
8,636,3.0
16,446,3.0
12,608,3.0
3,44,1.0
52,314,3.0
46,471,2.0
7,204,1.0
53,86,1.0
1,490,3.0
42,524,2.0
29,546,3.0
22,449,4.0
37,544,3.0
96,464,3.0
64,887,2.0
48,413,1.0
58,325,1.0
97,478,4.0
29,189,2.0
35,834,1.0
25,639,4.0
56,555,4.0
14,863,1.0
40,14,4.0
46,918,2.0
23,835,1.0
38,968,2.0
92,807,4.0
24,623,4.0
47,345,3.0
51,102,1.0
57,767,1.0
84,525,3.0
64,253,3.0
21,67,2.0
29,412,1.0
24,43,3.0
83,313,5.0
67,821,2.0
16,120,1.0
40,851,4.0
10,847,2.0
33,607,2.0
4,60,2.0
35,650,1.0
90,125,3.0
21,783,1.0
37,383,1.0
69,75,4.0
33,768,4.0
37,393,3.0
89,411,3.0
18,991,2.0
89,998,1.0
58,291,3.0
92,975,2.0
58,398,1.0
51,607,1.0
39,410,3.0
17,806,5.0
82,951,2.0
45,208,4.0
37,680,1.0
90,757,1.0
19,16,2.0
53,961,1.0
67,849,3.0
70,325,1.0
5,873,1.0
19,778,5.0
8,496,3.0
10,236,2.0
49,549,3.0
71,689,3.0
5,141,4.0
8,4,2.0
73,841,1.0
82,947,3.0
96,584,3.0
37,482,2.0
4,242,4.0
59,547,3.0
49,149,3.0
65,772,3.0
21,479,3.0
76,151,2.0
67,554,3.0
28,406,1.0
61,515,1.0
25,82,3.0
44,722,1.0
19,651,1.0
51,588,3.0
32,8,2.0
73,564,2.0
74,923,2.0
91,926,3.0
44,851,3.0
58,405,1.0
1,312,3.0
36,675,4.0
2,206,2.0
93,889,2.0
35,944,3.0
65,533,3.0
1,748,3.0
50,339,2.0
19,848,3.0
46,525,1.0
51,370,1.0
16,527,1.0
22,921,5.0
31,699,1.0
16,697,2.0
13,421,1.0
45,942,3.0
6,851,3.0
39,430,3.0
50,820,3.0
40,612,3.0
27,523,3.0
52,268,3.0
76,783,3.0
47,788,2.0
10,935,1.0
88,603,1.0
17,858,1.0
60,315,1.0
29,883,2.0
51,797,1.0
47,840,3.0
68,332,1.0
19,820,2.0
98,646,2.0
76,244,3.0
43,773,3.0
99,311,1.0
49,531,5.0
97,87,4.0
34,262,3.0
39,173,4.0
97,334,3.0
62,688,2.0
89,497,1.0
41,345,5.0
47,701,5.0
44,82,2.0
88,880,2.0
14,167,1.0
90,744,1.0
25,351,1.0
27,529,2.0
20,14,2.0
18,907,3.0
98,969,3.0
38,802,3.0
43,114,1.0
22,850,5.0
78,722,1.0
94,12,3.0
1,701,2.0
83,521,4.0
96,445,3.0
3,511,1.0
80,76,3.0
70,95,2.0
90,687,1.0
56,179,2.0
58,662,2.0
47,905,1.0
37,459,2.0
80,751,1.0
25,995,1.0
7,517,3.0
80,276,2.0
19,21,2.0
52,145,2.0
19,963,2.0
13,126,1.0
96,51,1.0
40,825,2.0
25,532,4.0
98,33,3.0
54,331,5.0
2,998,4.0
24,327,3.0
48,823,1.0
69,633,1.0
26,610,2.0
34,846,3.0
42,989,2.0
46,902,1.0
10,557,3.0
30,862,2.0
3,369,1.0
97,736,1.0
97,821,4.0
33,800,3.0
81,429,5.0
56,940,2.0
54,329,2.0
97,580,5.0
92,847,1.0
19,907,2.0
23,693,1.0
68,346,5.0
46,115,5.0
90,832,1.0
99,948,3.0
14,324,2.0
8,728,3.0
71,86,2.0
38,984,1.0
90,885,2.0
15,567,3.0
52,688,3.0
28,72,1.0
44,947,2.0
3,580,4.0
93,49,3.0
17,355,2.0
100,627,2.0
4,130,3.0
56,715,3.0
48,970,2.0
93,179,2.0
4,468,5.0
13,195,2.0
83,312,1.0
81,309,2.0
11,968,1.0
72,576,2.0
10,707,3.0
75,220,1.0
25,47,3.0
19,702,5.0
20,799,3.0
47,724,1.0
79,175,2.0
4,431,4.0
39,848,1.0
57,922,4.0
93,782,1.0
4,699,2.0
77,606,3.0
91,448,3.0
15,91,3.0
46,249,3.0
41,191,1.0
11,443,1.0
25,945,3.0
53,333,2.0
59,192,2.0
7,765,5.0
12,362,1.0
39,772,4.0
70,376,3.0
15,441,1.0
75,871,2.0
83,570,1.0
72,885,3.0
97,688,3.0
29,692,1.0
40,950,3.0
26,566,1.0
26,775,2.0
9,136,2.0
84,4,1.0
62,670,1.0
39,992,1.0
94,932,3.0
11,377,1.0
78,510,2.0
98,158,3.0
26,934,1.0
70,754,1.0
80,319,3.0
79,126,3.0
80,960,2.0
84,796,3.0
85,921,3.0
17,180,2.0
68,602,5.0
11,570,1.0
87,888,3.0
94,953,2.0
66,410,2.0
45,750,1.0
39,32,2.0
25,689,2.0
26,363,3.0
8,24,2.0
16,456,1.0
43,841,1.0
92,463,5.0
41,670,3.0
9,500,4.0
80,914,2.0
77,363,2.0
89,599,1.0
78,468,2.0
4,558,2.0
34,284,2.0
6,668,3.0
42,179,3.0
56,518,2.0
81,683,2.0
3,504,3.0
77,936,5.0
64,480,1.0
4,190,2.0
43,544,3.0
10,709,2.0
75,241,2.0
67,65,4.0
97,235,2.0
7,94,1.0
100,301,2.0
81,573,3.0
73,473,1.0
67,131,5.0
99,104,3.0
80,353,4.0
4,587,5.0
71,932,2.0
39,826,1.0
19,999,3.0
96,987,2.0
67,584,1.0
73,202,2.0
32,422,3.0
35,16,1.0
79,299,3.0
46,968,1.0
29,610,1.0
63,989,3.0
97,742,2.0
5,177,1.0
8,340,2.0
96,840,1.0
52,651,2.0
21,487,3.0
100,728,3.0
60,836,1.0
75,256,3.0
80,144,3.0
82,147,2.0
49,675,3.0
80,753,3.0
76,505,2.0
66,407,3.0
42,703,3.0
67,126,1.0
62,288,5.0
26,314,1.0
84,370,2.0
23,500,2.0
4,545,1.0
18,997,4.0
61,411,3.0
9,214,1.0
4,382,3.0
32,669,3.0
99,181,1.0
52,256,1.0
38,608,1.0
74,487,1.0
42,566,2.0
9,853,1.0
22,938,2.0
81,208,3.0
4,198,4.0
76,175,1.0
61,413,2.0
20,685,1.0
5,310,3.0
10,970,2.0
61,639,1.0
58,354,2.0
73,489,1.0
4,546,2.0
88,590,3.0
68,650,2.0
35,974,1.0
91,650,1.0
62,385,1.0
85,365,2.0
78,334,5.0
51,482,1.0
61,299,1.0
61,186,1.0
20,693,3.0
56,153,3.0
77,646,2.0
71,339,1.0
18,999,2.0
15,675,3.0
60,857,2.0
58,267,3.0
99,549,1.0
51,324,2.0
76,914,3.0
59,469,1.0
82,118,3.0
70,401,4.0
95,395,5.0
35,73,3.0
67,258,2.0
80,438,2.0
100,358,4.0
47,131,2.0
71,292,3.0
48,44,2.0
5,390,3.0
82,580,1.0
45,291,2.0
96,391,3.0
57,504,1.0
54,716,1.0
23,389,2.0
5,731,1.0
97,354,3.0
78,582,1.0
66,748,3.0
72,991,3.0
95,1,2.0
67,538,3.0
66,475,3.0
27,643,2.0
13,158,2.0
90,603,1.0
86,249,1.0
52,321,2.0
19,845,2.0
83,758,4.0
62,594,3.0
63,964,4.0
48,202,1.0
98,285,2.0
50,950,1.0
24,445,2.0
75,269,1.0
58,96,2.0
42,98,2.0
87,804,1.0
89,553,3.0
12,457,3.0
31,544,1.0
2,699,1.0
61,865,2.0
21,717,3.0
30,720,1.0
82,391,2.0
99,874,1.0
20,916,3.0
71,963,1.0
52,956,3.0
55,162,2.0
35,907,3.0
11,603,1.0
53,525,1.0
10,928,5.0
38,395,1.0
45,757,3.0
18,840,2.0
21,948,1.0
87,937,3.0
73,624,2.0
53,587,3.0
86,205,2.0
43,258,3.0
81,55,2.0
97,139,1.0
28,915,1.0
86,376,1.0
28,591,3.0
64,869,2.0
86,640,1.0
47,570,2.0
60,745,1.0
20,606,2.0
68,553,1.0
53,494,3.0
52,322,1.0
36,658,1.0
72,191,2.0
9,129,2.0
86,875,3.0
49,213,2.0
40,614,4.0
24,370,3.0
26,853,3.0
52,132,3.0
65,652,3.0
72,724,2.0
27,438,2.0
14,348,3.0
64,185,4.0
63,743,3.0
4,655,3.0
99,680,2.0
76,726,1.0
54,449,5.0
42,778,3.0
39,648,2.0
37,218,3.0
30,134,3.0
77,103,3.0
88,670,1.0
51,497,2.0
74,181,1.0
24,715,4.0
26,339,5.0
78,536,1.0
90,183,1.0
88,52,2.0
49,927,1.0
20,585,3.0
88,889,2.0
60,725,1.0
54,461,3.0
11,669,3.0
53,605,2.0
94,83,3.0
98,84,2.0
86,111,2.0
59,458,2.0
21,345,1.0
90,20,1.0
14,626,4.0
28,501,3.0
4,47,2.0
54,845,3.0
66,140,2.0
86,456,2.0
37,323,3.0
73,497,2.0
56,162,2.0
15,902,3.0
84,901,4.0
50,996,2.0
17,741,2.0
38,560,1.0
6,137,1.0
15,421,3.0
18,123,3.0
55,138,2.0
52,465,1.0
73,266,1.0
37,669,3.0
5,562,3.0
57,179,3.0
99,904,1.0
47,932,2.0
38,324,2.0
26,724,5.0
72,297,3.0
44,578,2.0
82,484,1.0
50,107,1.0
84,643,3.0
8,657,1.0
93,328,2.0
56,705,4.0
89,274,1.0
35,395,2.0
79,870,3.0
73,592,1.0
1,5,3.0
66,873,3.0
30,799,1.0
79,249,1.0
73,124,3.0
71,972,1.0
20,65,5.0
10,820,1.0
19,953,3.0
36,772,1.0
89,427,2.0
37,193,2.0
1,127,2.0
85,910,2.0
45,270,2.0
71,214,2.0
27,186,3.0
75,935,2.0
85,151,4.0
3,675,5.0
8,647,3.0
77,900,3.0
9,491,2.0
75,307,4.0
47,269,3.0
83,777,2.0
21,95,1.0
1,585,3.0
27,303,2.0
45,644,1.0
75,378,3.0
95,134,2.0
11,240,2.0
7,978,4.0
66,666,2.0
33,329,1.0
38,456,2.0
4,445,1.0
8,474,2.0
25,54,5.0
1,465,3.0
45,516,3.0
18,351,1.0
96,976,1.0
56,884,1.0
97,483,1.0
2,342,3.0
39,594,3.0
25,404,2.0
12,827,3.0
67,362,2.0
70,436,3.0
88,324,2.0
59,440,3.0
9,388,2.0
30,753,2.0
83,835,3.0
44,608,2.0
3,589,2.0
28,308,2.0
37,127,2.0
85,121,5.0
44,472,4.0
51,193,1.0
29,282,3.0
97,851,3.0
34,696,1.0
69,799,2.0
95,967,3.0
29,290,2.0
47,529,3.0
61,961,2.0
28,471,2.0
34,884,3.0
43,259,1.0
11,447,1.0
68,391,3.0
2,311,3.0
34,30,2.0
98,538,2.0
38,283,2.0
75,7,2.0
4,308,2.0
28,633,3.0
35,625,3.0
98,249,4.0
78,737,3.0
61,281,1.0
1,596,3.0
70,684,1.0
13,123,3.0
81,315,3.0
28,838,2.0
85,295,2.0
22,592,3.0
60,892,2.0
74,973,3.0
31,549,2.0
92,995,2.0
15,579,1.0
24,667,1.0
68,39,1.0
34,167,3.0
14,971,5.0
32,270,2.0
23,844,1.0
64,453,1.0
57,657,2.0
86,85,1.0
36,234,3.0
99,85,2.0
61,842,4.0
61,746,3.0
24,874,2.0
45,991,2.0
65,502,2.0
47,742,3.0
73,332,3.0
44,333,1.0
60,547,1.0
12,990,3.0
51,483,1.0
33,282,4.0
8,471,2.0
35,283,3.0
9,501,3.0
26,474,2.0
25,5,4.0
100,551,4.0
25,595,3.0
41,149,3.0
51,882,5.0
35,722,3.0
1,851,5.0
31,590,1.0
5,685,3.0
13,36,5.0
12,679,5.0
71,248,1.0
78,633,5.0
23,3,1.0
59,553,5.0
63,532,3.0
14,293,1.0
19,191,3.0
90,988,2.0
81,864,4.0
82,364,2.0
53,641,2.0
59,453,4.0
18,519,2.0
81,255,2.0
63,884,1.0
36,284,5.0
53,618,1.0
25,592,3.0
2,733,3.0
11,820,5.0
93,877,4.0
1,845,2.0
50,420,3.0
69,942,2.0
39,281,2.0
91,599,2.0
19,902,5.0
4,803,2.0
37,976,1.0
65,336,3.0
76,826,4.0
60,905,2.0
53,97,1.0
93,305,2.0
10,389,3.0
21,490,2.0
35,350,2.0
53,490,1.0
21,84,1.0
92,94,3.0
48,930,2.0
61,710,1.0
96,299,3.0
98,663,3.0
88,696,3.0
13,752,3.0
21,443,2.0
66,899,3.0
10,387,2.0
4,86,3.0
14,366,2.0
62,713,2.0
81,678,3.0
19,144,3.0
68,559,2.0
19,324,1.0
87,261,3.0
18,333,2.0
80,549,2.0
87,265,2.0
55,250,2.0
4,880,3.0
32,558,1.0
12,445,2.0
21,420,2.0
94,3,1.0
55,34,3.0
57,368,1.0
79,458,3.0
30,710,4.0
14,424,4.0
93,629,3.0
41,916,2.0
70,430,3.0
28,341,2.0
47,594,1.0
4,548,4.0
76,355,3.0
90,27,2.0
58,392,2.0
43,388,5.0
48,126,2.0
4,443,4.0
28,877,2.0
94,61,3.0
52,732,1.0
74,312,2.0
81,757,2.0
8,742,1.0
14,760,3.0
23,993,2.0
60,66,1.0
68,515,1.0
41,790,1.0
22,279,2.0
3,820,2.0
97,642,1.0
99,567,1.0
46,94,3.0
36,684,1.0
52,895,2.0
54,84,2.0
64,259,3.0
53,13,1.0
99,435,2.0
95,406,2.0
4,625,3.0
42,715,2.0
47,910,2.0
60,901,2.0
56,76,3.0
76,868,1.0
39,614,2.0
79,853,3.0
35,702,1.0
4,169,1.0
52,354,1.0
63,31,2.0
18,630,1.0
1,892,3.0
22,261,3.0
36,365,1.0
83,25,3.0
69,543,3.0
77,833,2.0
86,702,2.0
88,319,1.0
9,882,2.0
59,127,1.0
62,120,2.0
7,535,2.0
33,146,2.0
30,87,2.0
69,196,4.0
21,538,3.0
6,385,4.0
12,407,2.0
6,23,1.0
41,514,2.0
55,171,1.0
18,796,3.0
15,812,2.0
8,686,1.0
50,163,1.0
26,748,3.0
39,423,3.0
55,979,3.0
64,621,1.0
8,85,2.0
75,283,4.0
30,127,3.0
77,648,1.0
12,905,1.0
57,580,1.0
82,397,1.0
79,982,1.0
10,232,3.0
24,171,4.0
42,634,1.0
46,218,3.0
21,525,3.0
79,361,1.0
71,436,3.0
36,323,2.0
13,663,2.0
96,252,2.0
45,286,3.0
33,833,3.0
45,741,1.0
51,708,1.0
24,824,1.0
98,739,3.0
91,757,3.0
32,831,2.0
68,536,3.0
53,303,3.0
100,737,5.0
1,554,3.0
72,981,3.0
18,512,2.0
44,195,1.0
20,432,2.0
28,818,2.0
35,682,3.0
74,107,4.0
49,745,5.0
92,536,2.0
88,874,3.0
94,929,3.0
67,155,3.0
74,628,3.0
90,941,1.0
80,180,3.0
9,776,1.0
49,836,1.0
1,413,1.0
11,849,3.0
90,641,5.0
54,418,1.0
50,133,1.0
75,83,3.0
3,336,1.0
41,957,1.0
42,181,1.0
15,528,2.0
65,839,3.0
86,317,2.0
59,859,1.0
48,697,3.0
62,813,5.0
81,597,3.0
17,743,1.0
97,896,1.0
19,437,3.0
28,524,1.0
37,516,2.0
22,619,2.0
50,34,2.0
61,872,2.0
37,204,2.0
23,149,2.0
57,435,3.0
63,101,2.0
88,538,1.0
36,148,2.0
65,985,1.0
15,335,3.0
81,26,5.0
56,933,3.0
21,117,3.0
79,22,2.0
30,918,2.0
14,433,2.0
94,446,3.0
84,225,2.0
8,943,1.0
88,806,3.0
76,817,3.0
12,772,2.0
75,453,3.0
50,665,1.0
44,39,1.0
29,958,2.0
54,710,2.0
30,202,1.0
62,290,3.0
89,224,2.0
76,624,1.0
76,82,3.0
99,695,1.0
14,218,2.0
46,356,3.0
7,511,1.0
51,388,2.0
8,261,3.0
2,660,2.0
87,963,4.0
92,503,1.0
80,43,3.0
81,300,1.0
81,817,2.0
62,660,3.0
63,136,3.0
99,468,2.0
45,214,2.0
38,918,3.0
18,946,1.0
35,680,1.0
15,947,2.0
39,999,1.0
80,997,1.0
50,613,2.0
17,9,1.0
45,690,4.0
96,384,3.0
24,144,3.0
73,904,3.0
58,612,1.0
23,943,3.0
24,508,1.0
69,978,2.0
6,258,4.0
95,549,4.0
45,438,3.0
10,46,3.0
72,476,5.0
10,785,2.0
92,828,3.0
100,440,1.0
25,363,1.0
44,921,5.0
68,752,2.0
79,704,3.0
89,201,1.0
81,825,2.0
74,32,5.0
95,718,2.0
71,435,2.0
79,605,2.0
94,592,2.0
34,114,2.0
80,305,1.0
32,715,1.0
35,328,3.0
2,441,1.0
64,280,2.0
16,52,2.0
23,689,3.0
21,388,1.0
32,329,3.0
10,538,1.0
98,492,1.0
78,335,3.0
25,552,3.0
84,629,1.0
62,80,2.0
34,212,1.0
13,934,2.0
55,692,2.0
38,11,3.0
47,493,5.0
91,667,1.0
34,667,1.0
93,992,3.0
99,730,1.0
27,266,3.0
13,732,1.0
78,123,3.0
77,769,2.0
6,293,2.0
53,504,1.0
35,153,1.0
13,882,3.0
65,537,3.0
98,881,2.0
18,673,3.0
82,362,3.0
38,812,3.0
65,490,2.0
12,49,1.0
44,33,2.0
14,793,1.0
61,885,3.0
56,685,3.0
6,311,2.0
81,6,3.0
87,595,3.0
1,220,2.0
11,992,2.0
97,812,3.0
38,672,1.0
69,556,3.0
63,210,3.0
56,315,3.0
32,282,3.0
68,549,3.0
27,874,2.0
33,4,1.0
58,672,1.0
31,804,2.0
80,928,1.0
45,972,3.0
73,187,1.0
53,156,1.0
11,212,5.0
17,539,1.0
53,530,3.0
70,648,5.0
36,314,1.0
2,147,1.0
10,537,3.0
61,332,2.0
42,624,3.0
87,254,4.0
13,571,3.0
25,827,2.0
